filename,year,strongest_topic,strongest_topic_prob
NOPADI-P-2-237-L.txt,1994,1,0.43985936
13060680-v01.txt,2013,11,0.3601007
15023510-t08.txt,2016,7,0.7497767
08053030-t03.txt,2008,4,0.44732666
22026750-G03.txt,2022,3,0.5114477
13083710-z02.txt,2013,19,0.6703409
07055470-b23-e.txt,2007,9,0.40507302
padi-ng-3-001-l.txt,1994,2,0.35486388
05041900-n10-e.txt,2006,0,0.4634033
12002410-m08.txt,2012,24,0.8059956
18070170-B04.txt,2019,7,0.38309783
PADI-NB-4-515-L.txt,1989,16,0.31614333
16090340-o04.txt,2016,23,0.7574929
05014960-g01-e.txt,2005,20,0.41393322
KE-2-033-L.txt,1972,16,0.45266244
PADI-LD-1-617-L.txt,1980,16,0.5011361
05082470-e.txt,2005,11,0.49309543
04035180-p15-e.txt,2005,16,0.21126367
12058930-a08.txt,2013,20,0.3647224
0402587.txt,2005,15,0.31827447
79000340-HK.txt,1980,9,0.3501634
20063290-A21.txt,2022,8,0.3570717
11006400-h14.txt,2012,6,0.22798823
21013260-E06.txt,2021,11,0.44415906
0106270.txt,2001,17,0.23532814
18017350-B05.txt,2018,2,0.2956421
PADI-ND-1-525-L.txt,1991,16,0.34218365
9703648-padi.txt,1999,6,0.4027292
02047110-p43.txt,2009,7,0.6868453
16066650-w03.txt,2016,11,0.7018543
NOPADI-P-5-096-L.txt,1997,23,0.7214385
14030040-V61.txt,2020,7,0.8802562
21033280-G06.txt,2021,11,0.39109382
18026060-O06.txt,2019,11,0.48163047
0505598.txt,2005,7,0.8761508
16054050-w03.txt,2016,7,0.53701764
13003110-h03.txt,2013,11,0.3668493
0501661-padi.txt,2005,17,0.23945461
15025220-e01.txt,2015,4,0.22312833
0408070-a.txt,2005,19,0.5165299
PADI-NG-4-793-L.txt,1994,3,0.6818485
PADI-NC-1-387-L.txt,1990,9,0.20660233
padi-le-4-085-l.txt,1982,5,0.5753823
07034360-m07-e.txt,2007,7,0.77366745
13001290-s05.txt,2014,6,0.67303324
15055100-w03.txt,2015,4,0.40221092
10090490-z01.txt,2010,11,0.5737276
02071590-a09-e.txt,2005,9,0.5352721
0406091.txt,2005,19,0.25682303
13072630-e11.txt,2014,11,0.556932
10041010-c07.txt,2010,1,0.34675312
0304523-padi.txt,2003,21,0.5299635
06046610-b04-e.txt,2006,1,0.42781824
20033770-R01.txt,2020,2,0.45184362
18026920-Q07.txt,2018,23,0.49546608
05107590-m13.txt,2008,17,0.41791245
18089270-Y05.txt,2019,8,0.33230227
0207842.txt,2002,4,0.5507676
77000563-HK.txt,1979,6,0.5444682
08023980-w03.txt,2008,11,0.35434523
PADI-ND-4-324-L.txt,1991,2,0.40515727
0107144.txt,2002,3,0.4091713
0504862.txt,2005,17,0.32670867
05077600-n08-e.txt,2005,19,0.78967416
05100380-t05-e.txt,2006,7,0.868455
0002196-padi.txt,2004,22,0.6102538
05071970-a07-e.txt,2006,12,0.74151564
19013750-N01.txt,2019,2,0.79960877
20070860-M08.txt,2021,17,0.3877708
13056060-l01.txt,2013,21,0.43355423
14066740-v09.txt,2015,9,0.3796291
PADI-LF-4-477-L.txt,1983,17,0.23209554
15000090-w24.txt,2016,12,0.640851
09002400-s01-1.txt,2009,19,0.57010794
NOPADI-NE-5-080-L.txt,1992,21,0.17358835
18027770-R08.txt,2018,1,0.26384312
05073780-v03-e.txt,2005,2,0.46909606
19076520-Z07.txt,2020,11,0.37513942
PADI-ND-1-016-L.txt,1990,14,0.40046418
PADI-LG-2-353-L.txt,1984,10,0.41690496
K-3-253-L.txt,1966,21,0.45529354
12006420-z15.txt,2012,12,0.4327939
21063080-N01.txt,2021,2,0.684167
KA-2-226-L.txt,1968,19,0.2618588
21039900-O03.txt,2021,1,0.23962504
0400351.txt,2004,6,0.50807637
PADI-NA-4-790-L.txt,1989,19,0.24013065
0409413.txt,2004,2,0.53815496
0300840-padi.txt,2003,2,0.4924393
KG-1-271-L.txt,1973,13,0.60285133
PADI-NB-1-738-L.txt,1989,16,0.21605408
PADI-NG-4-492-L.txt,1993,20,0.42351037
15004540-b03.txt,2015,11,0.3883861
15059030-V28.txt,2020,3,0.44374755
22038410-Y04.txt,2022,18,0.46447504
9607833.txt,1998,18,0.310305
00005130-V02.txt,2000,11,0.6164106
padi-nf-3-234-l.txt,1993,2,0.32009414
11027840-b06.txt,2011,7,0.82860565
11075770-c06.txt,2011,11,0.47891858
20089390-Z03.txt,2021,2,0.6825901
11096190-t04.txt,2012,10,0.34950987
21070080-O01.txt,2021,10,0.41188028
10092180-s11.txt,2011,24,0.3727875
11088610-b02.txt,2011,11,0.720848
05071980-h04-e.txt,2005,11,0.46230176
PADI-LE-2-433-L.txt,1982,16,0.41175672
12024690-c14.txt,2013,13,0.333799
78000570-HK.txt,1978,19,0.27057615
0204436.txt,2004,15,0.37193802
PADI-NB-4-327-L.txt,1989,16,0.380617
06067840-r06.txt,2011,15,0.4681568
0309660.txt,2005,5,0.2662628
padi-lf-1-095-l.txt,1982,16,0.26057044
23005580-A03.txt,2023,8,0.34223905
14087230-t16.txt,2016,1,0.26921055
16036090-v05.txt,2016,10,0.39640245
NOPADI-NB-6-001-L.txt,1989,24,0.39037535
05105770-s08-e.txt,2006,12,0.38580507
19034580-O02.txt,2019,0,0.5432405
05088000-v01-e.txt,2005,11,0.7536086
0403670.txt,2004,20,0.62137747
0202310-padi.txt,2002,5,0.78785324
NOPADI-NH-2-148-L.txt,1993,20,0.33104843
14006260-o09.txt,2015,11,0.5861133
11070330-b05.txt,2011,1,0.41180456
09055750-r03.txt,2009,4,0.43506274
10018450-v01.txt,2010,11,0.6983514
16056960-v01.txt,2016,11,0.481397
KH-2-595-L.txt,1975,24,0.6996874
06001820-p08.txt,2009,17,0.2841152
16038690-Z16.txt,2021,7,0.45477217
09022280-k03.txt,2009,11,0.3203065
12016140-v08.txt,2012,11,0.4534138
PADI-LD-1-650-L.txt,1980,16,0.37244907
PADI-NE-1-299-L.txt,1991,16,0.39876628
19038610-E02.txt,2019,8,0.3257555
padi-p-2-001-l.txt,1996,9,0.4669855
0010606.txt,2001,19,0.5717999
21063630-N05.txt,2021,21,0.37548077
19067860-M01.txt,2019,2,0.6188211
0306962.txt,2004,18,0.67304003
PADI-NC-2-233-L.txt,1990,1,0.39973032
19075100-V07.txt,2020,20,0.7992964
PADI-LE-4-165-L.txt,1982,10,0.23858586
0307582-padi.txt,2004,12,0.46601212
11025340-e06.txt,2012,24,0.84007156
07095160-h02-e.txt,2008,4,0.38237247
09024110-n08.txt,2011,14,0.37196177
NOPADI-PD-5-172-L.txt,2001,18,0.37838346
06018620-s03-e.txt,2006,11,0.6536203
0403106-padi.txt,2005,9,0.46083257
22011200-A02.txt,2022,2,0.7203179
16059900-z08.txt,2016,7,0.59198624
padi-p-2-769-l.txt,1996,15,0.39184988
NOPADI-NH-6-004-L.txt,1993,2,0.36993116
11004650-h01.txt,2011,11,0.6957131
10013340-h09.txt,2011,11,0.32232916
08038160-t02.txt,2008,2,0.47053763
padi-lg-1-673-l.txt,1984,16,0.3528214
9205790.txt,1993,3,0.27214798
13035480-w20.txt,2014,11,0.3462979
22009590-F10.txt,2022,8,0.62262076
19007420-A04.txt,2019,2,0.49119148
NOPADI-KK-5-118-L.txt,1992,2,0.34287608
18035430-R06.txt,2018,14,0.27799302
PADI-NF-3-441-L.txt,1993,24,0.8143379
15013240-v01.txt,2015,11,0.45552444
0309333-padi.txt,2005,9,0.8213345
20015610-V01.txt,2020,23,0.8754061
NOPADI-PC-2-007-L.txt,1999,13,0.61675847
13034660-h02.txt,2013,11,0.38817695
22031370-O02.txt,2022,23,0.79119307
06093380-h05-e.txt,2007,2,0.6312196
0208850-padi.txt,2004,8,0.24540558
0311225-padi.txt,2006,21,0.31316558
11027780-b08.txt,2011,20,0.45957115
19084630-M15.txt,2022,2,0.6874237
NOPADI-PA-5-152-L.txt,1997,11,0.39496395
08071920-t05.txt,2009,3,0.35490134
KG-2-380-L.txt,1974,21,0.4562321
08093530-c05.txt,2009,23,0.58710283
79000043-HK.txt,1979,17,0.32387763
PADI-LF-2-649-L.txt,1982,24,0.454588
0507455-padi.txt,2005,1,0.63562137
kc-6800058.txt,1970,6,0.6348454
15004370-c37.txt,2017,12,0.39035365
PADI-NB-1-561-L.txt,1989,1,0.36650538
0207473.txt,2002,23,0.73699456
13039840-k13.txt,2014,17,0.7039164
10012230-t05.txt,2010,7,0.596275
18051610-G06.txt,2018,14,0.34931594
12045780-l16.txt,2014,17,0.71527386
05058290-z19.txt,2007,7,0.5596353
00009280-L06.txt,2000,11,0.33600068
09064120-b01.txt,2009,4,0.52743447
PADI-NG-5-749-L.txt,1994,15,0.37179914
14063490-h06.txt,2014,7,0.79145104
11077430-w09.txt,2013,13,0.19011566
0508527.txt,2005,11,0.52001476
NOPADI-NG-2-070-L.txt,1993,24,0.40367383
16039050-g09.txt,2016,20,0.62330747
08066980-z28.txt,2010,3,0.35039645
12057710-v16.txt,2013,15,0.32726884
95060550.txt,1999,21,0.30482608
08090060-k13.txt,2009,7,0.8056616
PADI-LF-3-472-L.txt,1983,16,0.43547
10031830-n05.txt,2012,19,0.44642478
11081250-h05.txt,2012,11,0.41144314
18034900-O14.txt,2019,8,0.38372535
03100010-n07-e.txt,2007,7,0.8576185
07099280-h05.txt,2008,8,0.37938416
18054090-F08.txt,2019,5,0.7181872
PADI-LD-3-013-L.txt,1981,2,0.8518963
NOPADI-NA-7-040-L.txt,1988,4,0.28291643
NOPADI-NH-1-258-L.txt,1993,13,0.34060395
16032870-O43.txt,2018,8,0.35939774
14080660-t03.txt,2014,23,0.88622165
15007400-t09.txt,2016,23,0.5269169
01004380-g17.txt,2003,11,0.37160715
16056140-w02.txt,2016,23,0.9197018
21026990-Q04.txt,2021,11,0.2555598
22018980-E10.txt,2022,11,0.2676917
PADI-LD-2-191-L.txt,1981,13,0.494059
08103570-p02.txt,2008,20,0.5642927
PADI-LD-1-239-L.txt,1980,16,0.33952838
07095610-p08.txt,2009,19,0.7053588
0305091-padi.txt,2003,21,0.3946803
07045450-m13.txt,2008,10,0.32682794
12091290-b03.txt,2013,11,0.69016975
10076360-w11.txt,2011,24,0.5478447
0203190-padi.txt,2003,5,0.8438984
10073350-t19.txt,2013,9,0.32771996
16019600-o10.txt,2016,1,0.35551873
PADI-NX-3-553-L.txt,1987,4,0.4300169
07058590-h02-e.txt,2007,7,0.3685795
0102376.txt,2002,22,0.38353726
12000850-p04.txt,2012,20,0.41877738
08001250-s32.txt,2011,22,0.32273751
08100340-w02.txt,2008,2,0.6675186
12021990-l02.txt,2012,11,0.7794655
NOPADI-NH-7-103-L.txt,1994,2,0.5453485
0206802.txt,2003,5,0.3400402
0208328-padi.txt,2003,5,0.6912898
05100700-o03-e.txt,2005,2,0.60411185
08109930-z13.txt,2010,4,0.35308933
08076120-h08.txt,2009,11,0.4188418
13023610-t08.txt,2013,7,0.5435256
06066030-n24-e.txt,2007,4,0.5900692
20055630-R01.txt,2020,11,0.46202883
08076850-h02.txt,2008,21,0.46972334
09084090-t03.txt,2010,5,0.8459591
09071360-n12.txt,2011,1,0.71733737
14073130-t02.txt,2015,9,0.3733266
10020340-p02.txt,2010,7,0.48548838
0107232.txt,2003,0,0.47516623
LA-3-449-L.txt,1978,24,0.50249416
09063230-m15.txt,2011,8,0.27680632
16057820-k02.txt,2016,7,0.7237507
NOPADI-PC-1-093-L.txt,1999,9,0.3920231
99009790.txt,1999,7,0.44836274
0403512-padi.txt,2004,15,0.5322996
0507772-padi.txt,2005,1,0.51567876
21079460-E05.txt,2022,21,0.3784454
0108673.txt,2001,20,0.48125368
96002948-HK.txt,1996,19,0.51437813
12034050-m14.txt,2012,0,0.5996171
06079330-f06-e.txt,2006,2,0.5594181
18020880-O20.txt,2019,23,0.51496845
00007310-L04.txt,2000,19,0.35657123
16088320-a04.txt,2016,11,0.66321033
21043410-F01.txt,2021,10,0.21599619
PADI-NX-1-485-L.txt,1987,16,0.66402197
15033480-O43.txt,2018,8,0.3419522
20018610-O14.txt,2020,17,0.48098755
NOPADI-KK-6-171-L.txt,1992,16,0.33003098
09037980-n08.txt,2010,0,0.63202506
22008320-O05.txt,2022,11,0.30518374
11088840-f07.txt,2012,12,0.5184233
15088860-k10.txt,2016,11,0.45335278
16067390-l04.txt,2016,11,0.4799261
23006760-L02.txt,2023,23,0.53374267
05054070-c04-e.txt,2005,12,0.48334324
0205304.txt,2004,9,0.5502265
08063650-t04.txt,2008,19,0.5108174
07047970-s45.txt,2015,8,0.58545065
05037020-b06-e.txt,2006,8,0.24491818
14031080-b06.txt,2015,14,0.6522491
KH-1-645-L.txt,1974,13,0.3156235
0509003.txt,2005,11,0.51942873
07087120-m09.txt,2009,5,0.47019616
07005750-r03-e.txt,2007,2,0.84980714
05115720-n04-e.txt,2006,5,0.84779245
09101720-z04.txt,2010,2,0.6509947
14009700-c27.txt,2016,23,0.41166824
PADI-N-1-246-L.txt,1986,21,0.5929274
09069390-k03.txt,2009,7,0.47766414
17089350-G05.txt,2018,11,0.42504904
0400033.txt,2004,11,0.57877034
11069970-m03.txt,2011,8,0.4200252
08087900-k10.txt,2009,10,0.25694075
00012950-W02.txt,2000,13,0.3932781
06037850-h02-e.txt,2006,11,0.42879274
07059670-r06.txt,2011,14,0.73227537
13077880-v01.txt,2013,4,0.31006455
0507760.txt,2005,19,0.81187075
20014470-N01.txt,2020,2,0.3090634
padi-lh-4-068-l.txt,1985,16,0.28940806
19066960-E07.txt,2020,18,0.32315087
07028270-t18.txt,2008,12,0.6059299
16010740-v05.txt,2016,11,0.45028207
00004570-A05.txt,2000,11,0.48400635
0006845.txt,2002,15,0.3872472
15090320-l10.txt,2016,17,0.5437915
96005920.txt,1997,13,0.51315486
0403512.txt,2010,0,0.04
09038360-s01.txt,2009,18,0.3203924
18063040-M11.txt,2019,6,0.44575635
21047270-N03.txt,2021,2,0.60409695
21088210-Q05.txt,2022,8,0.36013633
0402618.txt,2005,11,0.43742406
16044160-t03.txt,2016,3,0.52368385
20074390-Y17.txt,2021,8,0.30730596
NOPADI-PX-7-207-L.txt,1994,19,0.26827306
22023760-N02.txt,2022,8,0.55154395
13088420-l02.txt,2014,11,0.2607031
06084870-t02-e.txt,2006,21,0.5169132
9606867.txt,1998,19,0.5928594
06065020-o01-e.txt,2006,11,0.7902415
16073360-b05.txt,2016,11,0.5958573
07109820-r11.txt,2008,12,0.6302309
04023890-f11-e.txt,2006,23,0.40960732
21021630-Y01.txt,2021,2,0.85167885
15032340-c08.txt,2015,20,0.5064787
13031540-t12.txt,2013,5,0.40026778
padi-lg-2-393-l.txt,1984,3,0.7156997
03070520-a47.txt,2006,15,0.4881995
09068540-c07.txt,2010,11,0.7350285
NOPADI-PX-1-039-L.txt,1995,6,0.7091905
padi-ne-2-852-l.txt,1992,9,0.35942662
0402383.txt,2004,3,0.53210866
05036820-n03-e.txt,2005,20,0.417327
13040510-b15.txt,2014,20,0.3337501
07061280-o04.txt,2009,7,0.72366804
15088440-c02.txt,2016,12,0.3776465
15048620-t07.txt,2016,8,0.28216055
07035810-12m.txt,2010,24,0.6441345
padi-nh-5-751-l.txt,1996,3,0.50171304
07063240-m02.txt,2007,2,0.5510632
18073150-V08.txt,2019,12,0.26366833
20063720-G01.txt,2020,2,0.59809536
06007880-h04-e.txt,2006,20,0.27997267
PADI-ND-4-018-L.txt,1991,11,0.24972683
19072300-A12.txt,2020,5,0.84961075
19078250-M06.txt,2020,13,0.33593377
15027680-o13.txt,2015,8,0.48268536
05093280-c15.txt,2009,17,0.75090444
KX-2-431-L.txt,1967,19,0.61977774
18078950-G07.txt,2019,0,0.3080874
06108450-w12.txt,2008,15,0.4477595
20074280-A02.txt,2020,11,0.2071303
21037640-Y01.txt,2021,4,0.3162922
79000868-HK.txt,1980,10,0.3755683
08051710-z73.txt,2016,4,0.44594344
0307088.txt,2004,7,0.5051231
03010145.txt,2005,20,0.4747216
9601477.txt,1998,13,0.2658875
L-2-414-L.txt,1976,13,0.49479434
20046180-P10.txt,2022,12,0.3359619
03038250-v05-e.txt,2006,7,0.89342993
14066670-t13.txt,2015,22,0.33470428
18001990-E05.txt,2018,11,0.57628673
10019470-v16.txt,2011,7,0.7683638
20030720-M01.txt,2020,11,0.3864938
0201406.txt,2003,21,0.5031834
13044780-e09.txt,2014,7,0.4881319
0201412.txt,2002,11,0.276461
06026740-c01-e.txt,2006,2,0.341108
10058250-m45.txt,2014,8,0.32127136
12094500-l01.txt,2013,11,0.4484605
0401891.txt,2004,11,0.61727715
04042910-o16-e.txt,2006,7,0.6643182
20008090-R03.txt,2020,17,0.3190139
PADI-NX-2-589-L.txt,1987,16,0.42530486
21079300-E04.txt,2021,8,0.5705219
NOPADI-NF-8-045-L.txt,1995,21,0.34885687
21052930-M10.txt,2021,8,0.25209323
05103520-s21.txt,2008,6,0.4947252
20079770-E03.txt,2020,20,0.41728425
NOPADI-NF-4-159-L.txt,1995,21,0.5182957
06103090-n05-e.txt,2007,1,0.9306193
12050170-o11.txt,2013,12,0.62932473
10011650-r04.txt,2010,7,0.77751356
0508137.txt,2005,11,0.5471389
22088770-E05.txt,2023,10,0.3206838
06060680-t02-e.txt,2006,0,0.42716748
09081710-m30.txt,2011,24,0.48240626
12062100-w07.txt,2012,18,0.42124584
06001040-n11.txt,2010,8,0.31300816
17099070-M07.txt,2018,11,0.44496623
16045700-Z16.txt,2018,19,0.1999996
22032490-J05.txt,2022,17,0.3136019
20015370-F14.txt,2021,12,0.42892832
96036520-a46-e.txt,2005,7,0.5019506
20065230-G05.txt,2020,10,0.31262353
10043580-z04.txt,2010,11,0.45309407
04041780-n06-e.txt,2006,2,0.6785446
15053000-z06.txt,2016,12,0.5069431
9400706.txt,1999,21,0.37360063
15012170-c05.txt,2015,23,0.27215233
14064110-w12.txt,2016,7,0.6363138
13058510-t04.txt,2013,22,0.5548107
06027570-h06-e.txt,2006,2,0.37059826
0505407.txt,2005,12,0.47153598
07024340-c01-e.txt,2007,4,0.48834103
22044360-X07.txt,2022,13,0.39360306
08053050-n04.txt,2009,20,0.40132877
00013790-W02.txt,2000,11,0.39337495
04049690-a26-e.txt,2005,1,0.4497217
NOPADI-NF-2-007-L.txt,1993,19,0.7719978
0501661.txt,2005,17,0.2483598
pda-14-80-583-107.txt,1968,16,0.6164274
0411301.txt,2005,7,0.97846454
0309067.txt,2004,20,0.52005655
18085530-F01.txt,2018,11,0.72331536
21042890-E02.txt,2021,8,0.4657834
12023890-l02.txt,2013,17,0.462651
05103120-b01-e.txt,2005,19,0.34919408
22008730-F01.txt,2022,11,0.5094059
15079740-z04.txt,2016,11,0.46950918
15012800-t03.txt,2015,19,0.20852818
PADI-ND-5-472-L.txt,1991,22,0.68087006
padi-ng-2-221-l.txt,1994,2,0.5042753
PADI-LE-2-537-L.txt,1982,13,0.3237583
12033540-l09.txt,2014,9,0.32447696
0206432.txt,2003,9,0.45615834
08028820-t34.txt,2013,24,0.5031422
12043200-p19.txt,2014,7,0.3053259
04072440-20c-e.txt,2006,7,0.2694476
0302898.txt,2004,2,0.72886
07071200-t07.txt,2007,6,0.32241163
13045400-e14.txt,2014,8,0.29619557
PADI-P-4-416-L.txt,1996,21,0.40685794
NOPADI-P-3-052-L.txt,1994,20,0.3508447
17054280-J07.txt,2018,10,0.5989089
21027630-Q02.txt,2021,17,0.6776164
13017850-t06.txt,2013,11,0.43170455
08062590-z08.txt,2010,13,0.25021425
09008080-r06.txt,2009,21,0.41857862
0406641.txt,2004,4,0.42361647
13066810-b01.txt,2013,2,0.26426613
15049280-m13.txt,2016,15,0.48358247
15048570-t04.txt,2016,5,0.41355374
0204219.txt,2002,1,0.5695019
19038890-B02.txt,2019,20,0.6632932
10056940-s01.txt,2010,4,0.4241742
PADI-NC-1-182-L.txt,1989,12,0.5322808
10051760-s02.txt,2010,11,0.47991753
PADI-NC-1-516-L.txt,1990,17,0.40314913
PADI-P-2-018-L.txt,1996,16,0.19778588
PADI-LE-4-614-L.txt,1982,21,0.5781024
19064810-Y04.txt,2019,12,0.3227979
NOPADI-NH-8-092-L.txt,1994,24,0.59994894
10055180-t03.txt,2010,11,0.24828139
13075760-g08.txt,2015,14,0.6342501
NOPADI-P-8-013-L.txt,1997,19,0.43077025
kg-2-449-l.txt,1974,16,0.35793447
08014390-o07.txt,2008,11,0.4207825
13017380-s02.txt,2013,11,0.2695558
11005520-h01.txt,2011,11,0.6801485
79000840-HK.txt,1980,16,0.28422254
13049210-s05.txt,2013,19,0.55554765
03034230-A08.txt,2003,11,0.5295313
9803136.txt,1999,13,0.32969257
18081200-V20.txt,2021,8,0.33412287
19002970-M04.txt,2021,11,0.33653063
22031380-A05.txt,2022,11,0.32966876
18011400-G07.txt,2018,7,0.65423
0504917.txt,2005,11,0.47274587
21006580-G01.txt,2021,11,0.42041165
79000179-HK.txt,1980,17,0.3771043
0101440.txt,2001,22,0.29696098
11045640-c44.txt,2016,6,0.5689676
16021060-k02.txt,2016,7,0.6798544
padi-le-2-673-l.txt,1982,5,0.67935175
23006000-L02.txt,2023,2,0.46178666
14090230-z05.txt,2015,12,0.35983145
PADI-LE-3-365-L.txt,1982,13,0.49043664
17085820-O03.txt,2018,11,0.5594667
0302873.txt,2003,11,0.31169957
08024260-c07.txt,2008,11,0.33760074
15082830-h09.txt,2016,11,0.41720325
NOPADI-KI-2-011-L.txt,1988,3,0.5622177
18090750-E12.txt,2019,19,0.37985477
11046940-p03.txt,2012,15,0.30993447
08057360-b12.txt,2011,17,0.4993276
21013190-E04.txt,2021,23,0.68123776
09094200-b12.txt,2010,21,0.23983645
09012680-v27.txt,2012,10,0.41842952
0004262.txt,2000,12,0.33369535
15047920-e04.txt,2015,7,0.61975116
19028650-Y01.txt,2019,21,0.5548177
05066510-t05-e.txt,2006,10,0.35479036
19075220-N03.txt,2020,24,0.47173586
KD-2-003-L.txt,1971,16,0.37780392
13009060-k02.txt,2013,11,0.46028584
9004769.txt,1993,9,0.5089859
05113950-a04-e.txt,2006,1,0.9548545
16055330-B24.txt,2018,23,0.43533105
17015090-M31.txt,2019,8,0.35550275
0000010.txt,2001,24,0.4631932
17008270-M16.txt,2018,8,0.5535736
NOPADI-NE-7-052-L.txt,1992,5,0.27445537
06068170-h06.txt,2009,4,0.42783207
16008170-v10.txt,2016,7,0.603394
10019720-v01.txt,2010,20,0.23695701
PADI-NC-1-617-L.txt,1990,18,0.33257625
14078230-t03.txt,2014,23,0.49741775
NOPADI-NG-7-246-L.txt,1995,16,0.33994734
0402619.txt,2004,4,0.39162585
21070610-W09.txt,2022,24,0.660657
0105395.txt,2001,9,0.35973787
14014050-c31.txt,2014,10,0.3657602
15041280-t03.txt,2015,10,0.48318547
07060230-h06-e.txt,2008,7,0.52919406
05069760-v24.txt,2009,22,0.4274299
15052400-g01.txt,2015,2,0.7832432
NOPADI-KI-6-040-L.txt,1990,24,0.56621814
padi-lf-3-533-l.txt,1983,16,0.35438856
padi-nh-2-529-l.txt,1995,15,0.33766553
15023630-b01.txt,2015,19,0.4267115
12089810-e13.txt,2014,2,0.85320777
22061970-F08.txt,2022,20,0.5135137
17052150-A21.txt,2019,8,0.382301
9909194.txt,1999,0,0.44498733
09061280-s05.txt,2009,19,0.54144603
12017610-o09.txt,2012,22,0.56912845
06023880-n11.txt,2010,7,0.58914495
05105510-b02-e.txt,2005,23,0.37851685
padi-n-2-393-l.txt,1986,21,0.48729616
PADI-N-2-742-L.txt,1986,20,0.7642058
PADI-LG-3-134-L.txt,1984,13,0.39697412
19000590-G04.txt,2019,19,0.4819918
07049420-r02-e.txt,2007,7,0.44826388
07014180-r16.txt,2009,7,0.8485892
18068960-A29.txt,2022,17,0.3238406
21005220-Q05.txt,2021,11,0.752636
21015300-O03.txt,2021,9,0.5079324
22023930-N02.txt,2022,11,0.40829584
08029010-m11.txt,2009,22,0.6002131
20068260-O04.txt,2020,23,0.6773471
09006430-n02.txt,2009,1,0.29446948
14043830-z04.txt,2014,11,0.519555
18067950-A33.txt,2020,8,0.5610377
0201163.txt,2002,11,0.48041543
09097980-g04.txt,2010,12,0.49871096
0305747-padi.txt,2004,2,0.95838284
07006000-r01.txt,2007,7,0.8461106
15011850-v05.txt,2016,12,0.3211083
82000048-HK.txt,1982,5,0.48963842
20063230-M04.txt,2020,2,0.3797121
10002970-w06.txt,2010,2,0.68516374
21074500-E15.txt,2022,17,0.20601659
0201836.txt,2003,13,0.3974075
20005220-F06.txt,2020,18,0.3597787
15053730-v01.txt,2015,21,0.5194737
20074160-E06.txt,2020,22,0.6276861
22000700-O01.txt,2022,11,0.82864404
20092560-J01.txt,2021,19,0.30787927
05097160-c03-e.txt,2006,2,0.5305887
0407151-padi.txt,2005,12,0.26871762
16015970-w05.txt,2016,11,0.5371712
NOPADI-ND-8-069-L.txt,1991,19,0.28831407
17061160-O14.txt,2018,7,0.46250597
10067260-t07.txt,2011,19,0.28062847
06100270-v03-e.txt,2007,2,0.33943254
12064550-z06.txt,2013,11,0.4800104
15004350-b05.txt,2015,11,0.32768315
18086200-F04.txt,2019,11,0.36831823
13041790-t12.txt,2014,15,0.63993025
0404297.txt,2004,7,0.5619209
10017890-n11.txt,2010,17,0.29991713
18014070-A19.txt,2019,13,0.2799881
17017850-K03.txt,2018,1,0.31290677
0505823.txt,2005,11,0.5493213
12037460-c03.txt,2012,10,0.29366153
20058240-Z03.txt,2020,0,0.3252333
21032370-G01.txt,2021,11,0.65130836
15013400-v31.txt,2016,23,0.32309195
21061430-F04.txt,2022,17,0.66278166
12048370-m11.txt,2013,11,0.25941774
20050120-Q03.txt,2020,10,0.59364414
0006406-padi.txt,2001,20,0.4732476
12039260-t04.txt,2012,8,0.32173347
NOPADI-PX-3-237-L.txt,1994,22,0.5011501
11097320-t01.txt,2012,11,0.3412699
12063660-t09.txt,2014,4,0.52994746
20068130-O12.txt,2020,13,0.4790075
0304885-padi.txt,2004,9,0.59595865
LX-3-477-L.txt,1977,13,0.41333568
20054370-B02.txt,2020,2,0.79549587
21004040-O03.txt,2021,2,0.5841689
PADI-LF-4-042-L.txt,1983,16,0.39255238
09105460-s13.txt,2011,13,0.5879103
0006924.txt,2001,20,0.780242
21069150-O01.txt,2021,2,0.5136269
e-99000551-hk.txt,2000,16,0.33500373
12004710-z11.txt,2012,7,0.48407486
12068230-l05.txt,2012,2,0.64921254
09081720-w02.txt,2009,11,0.6351083
05033190-t08-e.txt,2005,24,0.5340113
13051980-s05.txt,2013,8,0.19659716
05109630-n09-e.txt,2006,19,0.6948111
16053060-08e.txt,2017,5,0.55564904
0403315.txt,2005,21,0.81969696
79000140-1-HK.txt,1979,19,0.6001706
PADI-LD-1-001-L.txt,1980,4,0.38891736
19000250-E10.txt,2019,11,0.4458687
04108780-v07-e.txt,2005,0,0.46345943
06081530-h05.txt,2009,9,0.29164684
19019090-R14.txt,2021,24,0.27776268
15070260-p05.txt,2016,12,0.36928278
20045620-N08.txt,2022,4,0.44925627
0202522.txt,2002,11,0.39407617
15079210-z01.txt,2016,11,0.28195524
PADI-N-3-645-L.txt,1986,7,0.5141914
PADI-LE-4-734-L.txt,1982,21,0.315038
12039930-c13.txt,2014,8,0.46991277
06088050-p05-e.txt,2008,0,0.5214488
08085980-c02.txt,2008,20,0.32661232
20086320-Y02.txt,2020,2,0.6983996
l-3-636-l.txt,1976,9,0.39540595
13051380-t04.txt,2013,21,0.44282788
18041230-Q07.txt,2018,0,0.5261314
07037890-m04-e.txt,2007,7,0.928903
12054950-z01.txt,2012,11,0.71006197
0203252-padi.txt,2003,24,0.79071575
13076400-h04.txt,2014,11,0.36319986
19050640-Q02.txt,2019,11,0.83684105
la-3-161-l.txt,1978,16,0.47796324
