filename,years,max_year,num_unique_years
09043500-e11.txt,2010,2010,1
05110710-t05-e.txt,2006,2006,1
PADI-NC-3-452-L.txt,1989,1989,1
12018080-z02.txt,2012,2012,1
15002710-z10.txt,2016,2016,1
16043500-h04.txt,2016,2016,1
02064600-g22-e.txt,"2004, 1981, 1981, 1966, 1967, 1967, 2006",2006,5
00023070-j14.txt,2002,2002,1
16059180-B39.txt,2020,2020,1
0412002-padi.txt,2005,2005,1
15076680-h07.txt,2016,2016,1
15005390-b01.txt,2015,2015,1
0409018.txt,2005,2005,1
11032160-c02.txt,2011,2011,1
12020550-v07.txt,2012,2012,1
22007600-G02.txt,2022,2022,1
10056680-s01.txt,2010,2010,1
06034190-s02-e.txt,2006,2006,1
21021990-E17.txt,2021,2021,1
08058960-w01.txt,2008,2008,1
0400982.txt,"2003, 2004, 2004",2004,2
07044860-o02-e.txt,2007,2007,1
15046800-w17.txt,2016,2016,1
11074020-v04.txt,2012,2012,1
KH-2-233-L.txt,1975,1975,1
16031280-v06.txt,2017,2017,1
15070420-p06.txt,2016,2016,1
07001010-o06-e.txt,2007,2007,1
NOPADI-NA-7-036-L.txt,1988,1988,1
07065660-r15.txt,2009,2009,1
21042740-E02.txt,"2021, 2021",2021,1
20001660-F07.txt,"2017, 2020",2020,2
0406303.txt,2004,2004,1
PADI-NH-4-853-L.txt,1995,1995,1
PADI-NX-3-235-L.txt,1987,1987,1
08064220-h03.txt,"2008, 2008",2008,1
06005930-h03-e.txt,2006,2006,1
15002500-l02.txt,"2013, 2013, 2013, 2013, 2015",2015,2
18020690-Z03.txt,2018,2018,1
0405178.txt,2005,2005,1
09005710-r03.txt,2009,2009,1
0100585.txt,2003,2003,1
08012330-o01.txt,2008,2008,1
13014890-w16.txt,2014,2014,1
16022140-m08.txt,2016,2016,1
21035500-O03.txt,2021,2021,1
21056730-F02.txt,2021,2021,1
07100180-n04-e.txt,2008,2008,1
KH-1-457-L.txt,1974,1974,1
06066240-t17-e.txt,2007,2007,1
07070490-r08.txt,2009,2009,1
NOPADI-PC-3-013-L.txt,1998,1998,1
padi-nf-3-143-l.txt,1993,1993,1
01095540-e14.txt,2002,2002,1
0405464-padi.txt,"2004, 2005",2005,2
06015460-t02-e.txt,2006,2006,1
09074180-c03.txt,2010,2010,1
06078790-r20.txt,2009,2009,1
PADI-NG-4-371-L.txt,1994,1994,1
PADI-NB-3-665-L.txt,1989,1989,1
21080640-A01.txt,2021,2021,1
09005700-r03.txt,2009,2009,1
89000798-hk.txt,1990,1990,1
14048570-t04.txt,2014,2014,1
02017530-L06.txt,2002,2002,1
0101300.txt,2001,2001,1
15067490-e03.txt,2015,2015,1
07047260-k10.txt,2009,2009,1
PADI-ND-2-832-L.txt,1991,1991,1
19026990-Q11.txt,2020,2020,1
9808070-padi.txt,2004,2004,1
10047630-w10.txt,2011,2011,1
15083370-t03.txt,2015,2015,1
07098580-h02.txt,2008,2008,1
0302855.txt,2004,2004,1
padi-p-3-050-l.txt,1996,1996,1
14023830-l05.txt,"2009, 2014",2014,2
15075180-v09.txt,2017,2017,1
16049270-k17.txt,2016,2016,1
11095040-i06.txt,2012,2012,1
08000560-r06.txt,"2007, 2009",2009,2
05049540-n03-e.txt,"1998, 2005",2005,2
22011900-A09.txt,2022,2022,1
18000740-I06.txt,"2018, 2018",2018,1
07110900-t04.txt,2008,2008,1
19000140-Z06.txt,2019,2019,1
13067480-t02.txt,"2013, 2013, 2013, 2012, 2013, 2013, 2013",2013,2
19049880-A32.txt,2022,2022,1
05049600-a02-e.txt,2005,2005,1
0309914.txt,2005,2005,1
11044910-s07.txt,2011,2011,1
0002621.txt,2000,2000,1
PADI-NG-2-052-L.txt,1994,1994,1
15014040-v02.txt,2015,2015,1
05093710-b05-e.txt,"2001, 2006",2006,2
padi-ng-2-811-l.txt,1994,1994,1
11044400-s04.txt,2011,2011,1
14009750-m05.txt,2016,2016,1
16073070-b02.txt,2016,2016,1
0207093.txt,2002,2002,1
13085580-c15.txt,2015,2015,1
PADI-LD-3-185-L.txt,"1980, 1981, 1981, 1980, 1980, 1980, 1981",1981,2
99010200-n10.txt,2000,2000,1
07064850-m03-e.txt,2007,2007,1
13038400-m34.txt,2015,2015,1
11084230-c01.txt,2011,2011,1
00037810-A05.txt,2000,2000,1
08004570-b04.txt,2008,2008,1
11061750-f05.txt,2011,2011,1
07072410-r06.txt,2009,2009,1
11033090-e02.txt,"2011, 2009, 2013",2013,3
PADI-LE-4-766-L.txt,1982,1982,1
16006730-t08.txt,2016,2016,1
19029690-N08.txt,2019,2019,1
15030250-v09.txt,2016,2016,1
L-2-337-L.txt,1976,1976,1
16077110-m02.txt,2016,2016,1
14053790-k04.txt,2014,2014,1
20024180-E04.txt,2020,2020,1
08082220-n15.txt,2009,2009,1
PADI-LG-2-024-L.txt,"1984, 1984",1984,1
16006500-k08.txt,"2016, 2016",2016,1
0508886.txt,2005,2005,1
08099600-o04.txt,2009,2009,1
PADI-NB-1-063-L.txt,1989,1989,1
KG-2-253-L.txt,1974,1974,1
PADI-N-3-652-L.txt,1986,1986,1
06018890-f12-e.txt,"2006, 2005, 2007",2007,3
17096660-N24.txt,2020,2020,1
9900394.txt,2003,2003,1
09101430-z03.txt,2010,2010,1
padi-nc-1-798-l.txt,1990,1990,1
78000640-HK.txt,1979,1979,1
0301435.txt,2003,2003,1
07095530-h02.txt,2008,2008,1
19038730-E01.txt,"2019, 2019",2019,1
11018360-e02.txt,2011,2011,1
e-78000418.txt,1979,1979,1
06040130-w09.txt,"2006, 2008, 2005, 2005, 2005, 2005, 2005, 2005, 1998, 2004, 2007, 1996, 2006, 2007, 2008, 2007, 2005, 2004, 2004, 2008",2008,7
15069510-c07.txt,2016,2016,1
05035190-v21-e.txt,2006,2006,1
16032600-e01.txt,2016,2016,1
PADI-LE-2-445-L.txt,1982,1982,1
19041350-J01.txt,"2019, 2019",2019,1
NOPADI-NG-9-026-L.txt,1998,1998,1
09087130-h04.txt,2009,2009,1
07044670-o01-e.txt,2007,2007,1
PADI-NX-2-393-L.txt,1987,1987,1
22043330-F01.txt,2022,2022,1
LA-3-463-L.txt,1978,1978,1
00022700-G01.txt,2000,2000,1
KD-2-765-L.txt,1971,1971,1
21050510-Q01.txt,2021,2021,1
16013590-c07.txt,2016,2016,1
0409227.txt,2004,2004,1
22029930-X04.txt,2022,2022,1
0404717.txt,2004,2004,1
11014510-o05.txt,2011,2011,1
04114830-g07-e.txt,"2005, 2004, 1999, 1999, 1999, 2003, 2004, 2004, 2004, 2005, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2005, 2004, 2004, 2004, 2004, 2004, 1999, 1981, 2004, 1999, 2004, 2004, 2006",2006,6
13048780-w15.txt,2016,2016,1
11077060-t03.txt,2012,2012,1
06054870-c05.txt,2009,2009,1
05077230-p04-e.txt,2005,2005,1
PADI-LH-4-306-L.txt,1985,1985,1
11065890-z05.txt,2012,2012,1
KF-2-790-L.txt,1973,1973,1
22028470-Y01.txt,2022,2022,1
PADI-NX-4-309-L.txt,1987,1987,1
18070210-Z07.txt,2019,2019,1
16030140-o07.txt,"2013, 2016",2016,2
18026400-I07.txt,"2017, 2018",2018,2
20027840-A06.txt,2020,2020,1
PADI-N-2-614-L.txt,"1985, 1985, 1986",1986,2
14054350-V85.txt,"2021, 2021",2021,1
14079740-c13.txt,2016,2016,1
16043180-w01.txt,2016,2016,1
PADI-NB-1-576-L.txt,1989,1989,1
21088110-Q03.txt,2021,2021,1
08079650-v02.txt,2008,2008,1
19040850-Z03.txt,2019,2019,1
12071460-b24.txt,"2013, 2005, 2013",2013,2
21026970-Q03.txt,2021,2021,1
07062270-m03-e.txt,2007,2007,1
21051290-M03.txt,2021,2021,1
10060040-b12.txt,2013,2013,1
16096010-o01.txt,2016,2016,1
09029710-h04.txt,2009,2009,1
04043890-g08-e.txt,"2005, 2004, 2004, 2005",2005,2
98028690.txt,1998,1998,1
18004910-N09.txt,"2011, 2018",2018,2
15082970-N41.txt,"2017, 2019",2019,2
padi-nd-5-050-l.txt,1991,1991,1
0401135.txt,2005,2005,1
12007120-w01.txt,2012,2012,1
04025870-a05-e.txt,2005,2005,1
12045110-m07.txt,2013,2013,1
08004540-r01.txt,2009,2009,1
20083610-O05.txt,2021,2021,1
19041010-J02.txt,2019,2019,1
06045850-r09-e.txt,2006,2006,1
0006446.txt,"2000, 2000, 2001",2001,2
0109761.txt,2001,2001,1
pda-6-72-447-133.txt,1973,1973,1
NOPADI-P-2-267-L.txt,1994,1994,1
13019960-z07.txt,2013,2013,1
10012800-p07.txt,2012,2012,1
00009880-A02.txt,2000,2000,1
17069000-G06.txt,2018,2018,1
13004410-t17.txt,2014,2014,1
09072260-t05.txt,2009,2009,1
15076920-c06.txt,2016,2016,1
19043400-Y11.txt,"2015, 2021",2021,2
15042960-c02.txt,2015,2015,1
15046830-e10.txt,2016,2016,1
09062070-v02.txt,"2009, 2009",2009,1
13082110-b07.txt,2015,2015,1
PADI-NA-4-566-L.txt,1989,1989,1
16005080-w02.txt,2016,2016,1
07075460-k07.txt,2012,2012,1
95055650.txt,1997,1997,1
08097100-b01.txt,2008,2008,1
07007780-r01-e.txt,2007,2007,1
18010510-G07.txt,"2017, 2018",2018,2
18092120-E09.txt,2019,2019,1
06009510-a05-e.txt,2006,2006,1
PADI-NC-2-224-L.txt,1989,1989,1
09042180-w01.txt,2009,2009,1
09056570-r07.txt,2009,2009,1
KF-1-051-L.txt,1972,1972,1
05019490-r02-e.txt,2005,2005,1
15037480-z03.txt,2016,2016,1
04114210-s21-e.txt,2007,2007,1
00034730-R04.txt,2000,2000,1
16005090-w02.txt,2016,2016,1
20067100-M11.txt,2020,2020,1
14039190-v16.txt,2015,2015,1
12023740-w03.txt,2012,2012,1
0005167.txt,2001,2001,1
05083540-v03-e.txt,2005,2005,1
08050230-s18.txt,2015,2015,1
05034830-s08-e.txt,2007,2007,1
04023030-r40.txt,2008,2008,1
21067120-Q02.txt,2021,2021,1
08043680-h03.txt,2008,2008,1
18008940-E13.txt,2018,2018,1
05020800-p18-e.txt,2007,2007,1
12081110-l08.txt,"2012, 2014",2014,2
08073500-n12.txt,2010,2010,1
0307521.txt,"2002, 2003",2003,2
21002640-M02.txt,2021,2021,1
98069380.txt,1998,1998,1
0201437-padi.txt,2004,2004,1
05036440-r03-e.txt,2005,2005,1
18024840-E16.txt,2019,2019,1
22011030-A08.txt,2022,2022,1
NOPADI-PX-2-047-L.txt,1994,1994,1
06026730-c09.txt,2009,2009,1
06025930-r06-e.txt,2006,2006,1
KD-1-694-L.txt,1971,1971,1
18036200-B11.txt,2019,2019,1
96085690.txt,1998,1998,1
09029330-h07.txt,2009,2009,1
0405675-padi.txt,2004,2004,1
07106270-k05.txt,2012,2012,1
21023690-E08.txt,"2020, 2021",2021,2
13055120-e01.txt,2013,2013,1
padi-ng-3-661-l.txt,1994,1994,1
10080860-m05.txt,2010,2010,1
05017220-h09-e.txt,2006,2006,1
08022280-m05.txt,2010,2010,1
08105300-h07.txt,2009,2009,1
20024870-F01.txt,2020,2020,1
NOPADI-NX-7-008-L.txt,"1986, 1987, 1983, 1981",1987,4
PADI-NC-4-772-L.txt,1990,1990,1
06020840-o06-e.txt,2006,2006,1
14039050-c20.txt,"2012, 2011, 2015",2015,3
22043590-F05.txt,2022,2022,1
03059040-r49.txt,2011,2011,1
06081510-p07.txt,2007,2007,1
08052510-k07.txt,2012,2012,1
22006340-W01.txt,2022,2022,1
0408313.txt,"2004, 2004",2004,1
PADI-LF-1-717-L.txt,"1979, 1983",1983,2
KA-2-231-L.txt,1968,1968,1
09049940-p05.txt,2009,2009,1
PADI-LD-4-807-L.txt,1981,1981,1
11086750-m13.txt,2012,2012,1
00004860-V05.txt,2000,2000,1
9800154.txt,1998,1998,1
20046890-N01.txt,"2020, 2020",2020,1
9906531.txt,1999,1999,1
padi-p-3-837-l.txt,1996,1996,1
07039370-n03.txt,2010,2010,1
20079730-E07.txt,2021,2021,1
17079400-Z02.txt,2018,2018,1
04056830-a19-e.txt,2006,2006,1
20020250-O09.txt,"2020, 2020, 2019",2020,2
22040880-J05.txt,2022,2022,1
14035990-w01.txt,2014,2014,1
03089180-r18.txt,2009,2009,1
padi-ld-4-001-l.txt,1981,1981,1
06021050-s10.txt,2010,2010,1
09005330-r01.txt,"2008, 2009",2009,2
03086380-r08-e.txt,2006,2006,1
20029380-N06.txt,2020,2020,1
20022330-F04.txt,2020,2020,1
11046620-o11.txt,"2011, 2012",2012,2
08043740-h06.txt,2010,2010,1
04041810-o06-e.txt,2006,2006,1
13037290-t01.txt,2013,2013,1
15027330-m13.txt,2015,2015,1
NOPADI-NA-8-002-L.txt,"1987, 1988, 1986, 1986, 1988, 1988",1988,3
0400940.txt,2004,2004,1
18071260-G20.txt,2021,2021,1
07058440-w04.txt,2008,2008,1
19000360-G11.txt,2019,2019,1
06045200-m22.txt,2008,2008,1
23012100-G02.txt,2023,2023,1
040226.txt,2004,2004,1
10016540-n03.txt,2010,2010,1
06069640-f05-e.txt,"2002, 1998, 2007",2007,3
10044960-z04.txt,2010,2010,1
PADI-NH-1-573-L.txt,1995,1995,1
PADI-NA-4-012-L.txt,1988,1988,1
9608111.txt,2004,2004,1
padi-p-1-573-l.txt,1996,1996,1
04103780-n02-e.txt,"2004, 2005",2005,2
10062590-s06.txt,2010,2010,1
PADI-NB-2-786-L.txt,1989,1989,1
04064090-i04-e.txt,2005,2005,1
18029640-V03.txt,2018,2018,1
19061200-O04.txt,2020,2020,1
08077940-h03.txt,2008,2008,1
79000133-HK-PADI.txt,1979,1979,1
10017500-v07.txt,"2009, 2010",2010,2
NOPADI-ND-5-041-L.txt,1991,1991,1
08007510-o03.txt,2008,2008,1
20048460-M07.txt,2022,2022,1
15037960-m04.txt,2015,2015,1
13052930-w03.txt,2013,2013,1
22055600-F10.txt,2022,2022,1
15035060-g02.txt,"2001, 1999, 2015",2015,3
07002910-c02-e.txt,"2002, 2007",2007,2
20004290-E04.txt,2020,2020,1
06003600-n07-e.txt,2006,2006,1
0405261-padi.txt,2004,2004,1
00034850-E10.txt,2000,2000,1
12008230-a11.txt,2013,2013,1
09045830-b05.txt,2010,2010,1
94055800.txt,1998,1998,1
19083980-O01.txt,2019,2019,1
10080600-b10.txt,2011,2011,1
17090940-J11.txt,2018,2018,1
12022890-k07.txt,2012,2012,1
14035360-K21.txt,2020,2020,1
02081080-l03.txt,2002,2002,1
11045330-c09.txt,2016,2016,1
16094950-m04.txt,"2016, 2016",2016,1
12020300-a06.txt,2013,2013,1
17029140-N51.txt,2022,2022,1
0306987.txt,2003,2003,1
08012520-o13.txt,2008,2008,1
13074150-c13.txt,2014,2014,1
15080820-m14.txt,2016,2016,1
14008260-k26.txt,2017,2017,1
08053590-o03.txt,2009,2009,1
09088360-h05.txt,2010,2010,1
18017520-V10.txt,"2014, 2019",2019,2
16030530-e11.txt,"2016, 2016",2016,1
PADI-ND-5-170-L.txt,"1991, 1991, 1960, 1960, 1978, 1991",1991,3
09103860-p01.txt,2010,2010,1
0405757.txt,2005,2005,1
15061740-A63.txt,2021,2021,1
12069990-t03.txt,2013,2013,1
22087120-Y01.txt,"2022, 2022",2022,1
13050420-v02.txt,2013,2013,1
0310673.txt,2004,2004,1
12053930-m01.txt,"2006, 2004, 2012",2012,3
NOPADI-PA-1-290-L.txt,1996,1996,1
KA-1-258-L.txt,1968,1968,1
0503326.txt,2005,2005,1
09054390-n25.txt,"2008, 2012",2012,2
17087270-v01.txt,2017,2017,1
16027720-b01.txt,2016,2016,1
NOPADI-NH-7-009-L.txt,1994,1994,1
17055170-K11.txt,2019,2019,1
PADI-LG-3-107-L.txt,1984,1984,1
05011660-i09-e.txt,2005,2005,1
PADI-LG-2-085-L.txt,1984,1984,1
15048140-e03.txt,2015,2015,1
20011230-J03.txt,2020,2020,1
19077500-E26.txt,2021,2021,1
19074850-E09.txt,"2019, 2020",2020,2
PADI-NE-2-793-L.txt,1992,1992,1
80000035-HK.txt,1980,1980,1
PADI-LG-1-701-L.txt,1984,1984,1
21036120-E04.txt,2021,2021,1
09018870-n04.txt,2009,2009,1
10056600-m08.txt,"2010, 2010",2010,1
19087090-M05.txt,2020,2020,1
08051750-b01.txt,2008,2008,1
22032960-J01.txt,2022,2022,1
09033460-r03.txt,2009,2009,1
17043940-O13.txt,2018,2018,1
0206788.txt,2003,2003,1
09075180-s11.txt,2011,2011,1
07073020-n32.txt,2011,2011,1
18000950-A11.txt,2018,2018,1
10021890-k02.txt,2010,2010,1
0502979.txt,2005,2005,1
9902597-padi.txt,2005,2005,1
NOPADI-KI-3-040-L.txt,1989,1989,1
09090570-c15.txt,2010,2010,1
07058970-t04-e.txt,2007,2007,1
14037340-t14.txt,2015,2015,1
11008630-h05.txt,2011,2011,1
PADI-LE-2-334-L.txt,1982,1982,1
PADI-P-5-397-L.txt,1996,1996,1
NOPADI-NG-8-079-L.txt,1995,1995,1
13080860-i10.txt,2014,2014,1
07009670-s05-et.txt,2007,2007,1
05077130-r06-e.txt,2006,2006,1
06102820-b06-e.txt,2007,2007,1
9705227.txt,"1998, 1998",1998,1
09105210-z03.txt,2010,2010,1
PADI-NB-1-757-L.txt,1989,1989,1
L-1-412-L.txt,1975,1975,1
12010910-z06.txt,2012,2012,1
0107374.txt,2003,2003,1
PADI-N-1-309-L.txt,1986,1986,1
97017150.txt,1997,1997,1
PADI-NF-5-610-L.txt,1993,1993,1
22057850-G07.txt,"2022, 2023",2023,2
20026230-J03.txt,2020,2020,1
PADI-P-3-420-L.txt,1996,1996,1
21079010-Z06.txt,2022,2022,1
07049570-s27-e.txt,"2006, 2008",2008,2
10027120-w03.txt,2010,2010,1
06050710-r01-e.txt,2007,2007,1
12079450-z07.txt,2013,2013,1
17050270-M32.txt,"2017, 2018",2018,2
15014780-v01.txt,2015,2015,1
05019830-r01-e.txt,2005,2005,1
16023850-t08.txt,2016,2016,1
09037050-b02.txt,2009,2009,1
12079140-i15.txt,2013,2013,1
PADI-NA-3-406-L.txt,1987,1987,1
05083560-r07.txt,2007,2007,1
PADI-NA-3-092-L.txt,1988,1988,1
18034240-R06.txt,2018,2018,1
09071220-k05.txt,2014,2014,1
17072580-E15.txt,2018,2018,1
16012990-k02.txt,"2016, 2016",2016,1
13068330-t05.txt,2014,2014,1
07018370-v04.txt,"1999, 2008",2008,2
19012110-E05.txt,2019,2019,1
16018020-e05.txt,2016,2016,1
19053220-F07.txt,2020,2020,1
13066000-b02.txt,2013,2013,1
00025670-B04.txt,2000,2000,1
18058520-A17.txt,2020,2020,1
13066290-b05.txt,2014,2014,1
06088130-t06-e.txt,2007,2007,1
78000619-HK.txt,1979,1979,1
95072370.txt,1997,1997,1
05106270-b02-e.txt,2005,2005,1
22086430-G06.txt,"2023, 2019",2023,2
20053140-E08.txt,2021,2021,1
19050970-B03.txt,2020,2020,1
0405233.txt,2004,2004,1
0305784-padi.txt,2003,2003,1
04114470-a05-e.txt,2005,2005,1
0008286.txt,2000,2000,1
11020770-v07.txt,"2011, 2011",2011,1
10055380-s15.txt,"2009, 2013",2013,2
17053040-E25.txt,"2017, 2017, 2018",2018,2
15024560-z09.txt,"2014, 2016",2016,2
0300104.txt,"2002, 2004",2004,2
22000620-O02.txt,2022,2022,1
15061240-l01.txt,"2014, 2015",2015,2
15002050-l06.txt,2015,2015,1
18079620-Q05.txt,2019,2019,1
11031280-z26.txt,2013,2013,1
16050640-m03.txt,2016,2016,1
00019140-B07.txt,2000,2000,1
PADI-P-4-425-L.txt,1996,1996,1
0508071.txt,2005,2005,1
16035560-v03.txt,2016,2016,1
padi-p-5-133-l.txt,1996,1996,1
08077390-h02.txt,2009,2009,1
0305785-padi.txt,"2003, 2002, 2003",2003,2
0505555.txt,2005,2005,1
PADI-NC-4-617-L.txt,1990,1990,1
0002967.txt,2000,2000,1
08058140-k05.txt,2010,2010,1
14039220-c12.txt,2015,2015,1
18021340-A07.txt,2020,2020,1
PADI-LF-4-191-L.txt,1983,1983,1
padi-lf-4-505-l.txt,1983,1983,1
12050900-s10.txt,2012,2012,1
03050990-O04.txt,2003,2003,1
PADI-NB-4-111-L.txt,1989,1989,1
19002540-O12.txt,2020,2020,1
05039110-h05-e.txt,"2005, 2006",2006,2
06021940-a04-e.txt,2006,2006,1
NOPADI-P-8-098-L.txt,1997,1997,1
12078500-c14.txt,"2016, 2016, 2016",2016,1
05086850-f15.txt,2010,2010,1
9100448.txt,1993,1993,1
9804736.txt,"2000, 2000",2000,1
07058320-h29.txt,2011,2011,1
L-3-309-L.txt,"1975, 1976",1976,2
14027740-i04.txt,2014,2014,1
18050980-F14.txt,"2018, 2015, 2020",2020,3
11027750-c14.txt,2013,2013,1
79000518-HK.txt,1980,1980,1
06086910-r16.txt,2009,2009,1
06016200-t03-e.txt,2006,2006,1
07008740-n23.txt,2011,2011,1
99069320.txt,"1999, 1999, 1999",1999,1
20076640-Y12.txt,"2021, 2022",2022,2
13043410-k23.txt,2016,2016,1
12040730-b05.txt,2013,2013,1
19004150-B18.txt,2020,2020,1
04026210-v07-e.txt,2006,2006,1
NOPADI-NE-7-024-L.txt,1992,1992,1
12016520-z02.txt,2012,2012,1
00003980-G03.txt,"2000, 2000",2000,1
PADI-LH-1-724-L.txt,1985,1985,1
14013740-e13.txt,"2015, 2014, 2015",2015,2
17084010-E08.txt,2019,2019,1
22001160-P04.txt,"2021, 2023",2023,2
16035620-v01.txt,2016,2016,1
11061220-t07.txt,2011,2011,1
11056650-m18.txt,2012,2012,1
NOPADI-KI-2-022-L.txt,"1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988",1988,1
17076550-O11.txt,2019,2019,1
21043820-F04.txt,2021,2021,1
0109163.txt,"2002, 1997, 1997, 1998, 1997, 2000, 2001, 2001, 2001, 1997, 2001, 2002",2002,5
08078550-h02.txt,2009,2009,1
9705009.txt,1998,1998,1
18021420-Z02.txt,2018,2018,1
20059840-Z03.txt,2020,2020,1
KA-2-270-L.txt,1968,1968,1
10034060-b01.txt,2010,2010,1
95005499-HK-1.txt,1996,1996,1
16035660-M33.txt,2020,2020,1
02045420_o28.txt,"2005, 2006",2006,2
22063540-P03.txt,2022,2022,1
17045570-O07.txt,2018,2018,1
PADI-LD-3-589-L.txt,1981,1981,1
06098830-z05-e.txt,2007,2007,1
0100635.txt,2002,2002,1
04406409.txt,2005,2005,1
21066310-G03.txt,2021,2021,1
15026180-t11.txt,2016,2016,1
08062790-s01.txt,2008,2008,1
06086160-m07-e.txt,2007,2007,1
padi-nb-4-718-l.txt,1989,1989,1
17002210-z05.txt,2017,2017,1
11018930-a46.txt,2015,2015,1
17088450-G07.txt,2018,2018,1
PADI-NG-5-647-L.txt,1995,1995,1
0408046-padi.txt,"2005, 2004, 2004, 2004, 2005",2005,2
19052240-N03.txt,"2019, 2007",2019,2
11006330-h03.txt,2011,2011,1
22057930-C01.txt,2022,2022,1
20091900-J01.txt,2020,2020,1
09073770-n16.txt,2010,2010,1
09010680-h02.txt,2009,2009,1
20011250-M04.txt,"2020, 2020",2020,1
21001910-F01.txt,2021,2021,1
10080940-c02.txt,2010,2010,1
06086860-m10.txt,2008,2008,1
PADI-NB-3-269-L.txt,1989,1989,1
16000290-c13.txt,2016,2016,1
09083350-t14.txt,2012,2012,1
PADI-LG-2-041-L.txt,1984,1984,1
13081500-z03.txt,2014,2014,1
20071350-M05.txt,2020,2020,1
PADI-NC-3-106-L.txt,"1990, 1990",1990,1
10043600-h03.txt,2010,2010,1
04022230-c11-e.txt,"2006, 2005, 2005, 2002, 1997, 2006",2006,4
10062910-b11.txt,2012,2012,1
15061730-a16.txt,2017,2017,1
NOPADI-NF-8-096-L.txt,1995,1995,1
16088520-v04.txt,2017,2017,1
16100160-Q40.txt,"2007, 2014, 2012, 2021, 2012",2021,4
14077370-m16.txt,2015,2015,1
09052890-n12.txt,"2008, 2010",2010,2
07013470-b09-e.txt,2007,2007,1
13022090-v07.txt,"2009, 2014",2014,2
20057190-A07.txt,2021,2021,1
padi-p-5-854-l.txt,1997,1997,1
09043950-w03.txt,2009,2009,1
08071780-r01.txt,"2008, 2009",2009,2
03049470-n07-e.txt,2006,2006,1
06015210-t02-e.txt,"2006, 2005, 2004",2006,3
padi-nh-5-017-l.txt,1995,1995,1
LA-3-113-L.txt,1978,1978,1
07004660-o30.txt,2012,2012,1
16085350-h01.txt,2016,2016,1
16071500-F37.txt,2020,2020,1
9707193.txt,"1998, 1998, 1996, 1996, 1998, 1998",1998,2
0404883.txt,2005,2005,1
11055990-m08.txt,2011,2011,1
98001400.txt,1998,1998,1
05052820-t04-e.txt,2005,2005,1
09098600-s05.txt,"2009, 2010, 2010",2010,2
21069250-O02.txt,2021,2021,1
PADI-NB-2-052-L.txt,1989,1989,1
17102260-B11.txt,2018,2018,1
18043460-Z08.txt,2019,2019,1
18036530-Q03.txt,"2018, 2016",2018,2
08001160-r03.txt,2008,2008,1
PADI-N-2-449-L.txt,1986,1986,1
00003920-A02.txt,2000,2000,1
11060900-t04.txt,2011,2011,1
00034770-A03.txt,2000,2000,1
19023350-G82.txt,"2019, 2016, 2021",2021,3
ME-DIN-83-546.txt,1983,1983,1
PADI-NB-2-017-L.txt,1989,1989,1
18065980-G06.txt,2019,2019,1
NOPADI-NG-7-050-L.txt,1995,1995,1
16005980-a04.txt,2016,2016,1
NOPADI-P-2-263-L.txt,1994,1994,1
08104510-r08.txt,2011,2011,1
17011270-R09.txt,"2016, 2018",2018,2
20018140-B09.txt,2020,2020,1
06070670-n08-e.txt,2007,2007,1
22078220-J04.txt,2023,2023,1
11087590-s12.txt,2014,2014,1
09097670-s01.txt,2009,2009,1
16017610-t03.txt,2016,2016,1
05061920-h05-e.txt,"2004, 2005",2005,2
PADI-LG-1-625-L.txt,1984,1984,1
12088250-e19.txt,2014,2014,1
20087340-F04.txt,"2020, 2021",2021,2
0202298.txt,2002,2002,1
14008390-b09.txt,2015,2015,1
07027790-n29.txt,2012,2012,1
PADI-NF-5-734-L.txt,1993,1993,1
21069260-J09.txt,2021,2021,1
16045820-v02.txt,2016,2016,1
19058960-B01.txt,2019,2019,1
21050300-Q02.txt,2021,2021,1
08049570-r02.txt,2010,2010,1
PADI-LD-1-292-L.txt,1980,1980,1
15022950-t12.txt,2016,2016,1
20040160-O08.txt,2021,2021,1
06057100-c03-e.txt,2006,2006,1
PADI-LE-2-210-L.txt,"1981, 1981, 1982, 1982, 1979",1982,3
06033810-f02-e.txt,"2006, 2006, 2005, 2006",2006,2
10031040-m04.txt,"2005, 2004, 2006, 2007, 2009, 2006",2009,5
09060820-n28.txt,2011,2011,1
12091420-h06.txt,2013,2013,1
03045470-a10-e.txt,2005,2005,1
16073790-k03.txt,2016,2016,1
15050050-i01.txt,2015,2015,1
9906496.txt,1999,1999,1
16091060-k03.txt,2016,2016,1
16077450-m02.txt,2016,2016,1
13084340-t04.txt,2014,2014,1
17082020-F22.txt,2020,2020,1
KA-1-080-L.txt,1968,1968,1
19079110-J04.txt,2020,2020,1
07106440-t02-e.txt,2008,2008,1
20033730-R01.txt,2020,2020,1
21028880-O04.txt,2021,2021,1
14020770-i08.txt,2014,2014,1
10073350-k03.txt,"2010, 2010",2010,1
PADI-LD-4-118-L.txt,"1981, 1981",1981,1
20002650-E01.txt,2020,2020,1
21039570-E07.txt,2021,2021,1
12030200-v02.txt,2012,2012,1
07080720-c05-e.txt,2007,2007,1
17048450-O20.txt,2019,2019,1
PADI-NH-1-347-L.txt,1995,1995,1
15034180-c10.txt,2016,2016,1
0005598.txt,2003,2003,1
79000882-HK.txt,1980,1980,1
12004030-e01.txt,"2011, 2011, 2012",2012,2
13003980-t33.txt,2013,2013,1
09099760-c10.txt,2010,2010,1
